Transaction_ID,Customer_ID,Product_ID,Store_ID,Quantity,Price_per_unit,Discount,Transaction_Date,Payment_Method,Customer_Age,Customer_Gender,State,ZIP_Code,Product_Category,Loyalty_Card_Status,Review_Rating
TID007334,CUST8454,PROD435,STORE67,,100.02,0.0,2023-07-10,Credit Card,,Female,California,33101,Clothing,Active,4.0
TID007335,CUST8371,PROD689,STORE95,1.0,416.87,,2022-03-10,Gift Card,,Male,,33101,Clothing,,
TID007336,CUST5342,PROD586,STORE19,1.0,414.86,0.0,2023-07-31,Gift Card,,,California,,Furniture,Expired,
TID007337,CUST6592,PROD767,STORE55,5.0,465.02,5.0,2023-12-25,,,,,73301,Groceries,Inactive,
TID007338,CUST4066,PROD754,STORE67,,8.96,5.0,2022-06-16,Debit Card,56.0,Female,Texas,,,Expired,2.0
TID007339,CUST4458,PROD258,STORE39,1.0,337.96,15.0,2022-01-24,Gift Card,,Male,New York,73301,Furniture,Expired,4.0
TID007340,CUST4032,PROD276,STORE95,2.0,108.97,5.0,2023-11-20,Gift Card,54.0,Female,,,Groceries,Expired,5.0
TID007341,CUST2281,PROD387,STORE91,3.0,67.14,5.0,2022-11-22,Debit Card,,,,33101,Electronics,,
TID007342,CUST5248,PROD248,STORE62,2.0,20.11,,2023-05-25,Credit Card,48.0,,New York,33101,Furniture,Expired,1.0
TID007343,CUST2742,PROD229,STORE77,1.0,154.94,0.0,2023-06-08,Debit Card,,,California,,Furniture,Expired,3.0
TID007344,CUST8107,PROD636,STORE52,,147.84,0.0,2023-01-07,Gift Card,46.0,,,90210,Electronics,Active,
TID007345,CUST9755,PROD387,STORE10,4.0,323.02,0.0,2022-11-10,Debit Card,20.0,Male,Texas,,Groceries,Active,5.0
TID007346,CUST1293,PROD877,STORE92,,10.97,20.0,2022-05-27,,,,California,,Groceries,,2.0
TID007347,CUST1095,PROD654,STORE66,5.0,180.87,,2022-06-24,Gift Card,,Female,,33101,Groceries,Active,
TID007348,CUST7470,PROD910,STORE17,4.0,153.48,5.0,2022-05-13,Debit Card,,Male,,,Electronics,,1.0
TID007349,CUST2911,PROD862,STORE51,2.0,140.8,20.0,2022-10-21,Gift Card,42.0,Male,Texas,10001,Groceries,Active,5.0
TID007350,CUST1217,PROD320,STORE96,1.0,407.64,,2022-06-29,,24.0,,New York,73301,Furniture,,4.0
TID007351,CUST3813,PROD412,STORE24,4.0,96.57,,2022-12-31,,61.0,Female,New York,73301,Electronics,,5.0
TID007352,CUST8817,PROD890,STORE79,1.0,88.76,20.0,2022-01-23,Credit Card,,Male,Florida,10001,Groceries,,4.0
TID007353,CUST8539,PROD778,STORE29,3.0,481.39,20.0,2022-03-23,,,Female,Texas,10001,Clothing,,2.0
TID007354,CUST7637,PROD714,STORE54,,452.32,0.0,2023-10-29,Cash,,,Texas,33101,Electronics,Inactive,1.0
TID007355,CUST8974,PROD271,STORE21,4.0,304.18,20.0,2022-08-16,Gift Card,,,Florida,,Furniture,Inactive,
TID007356,CUST5961,PROD591,STORE92,4.0,70.99,5.0,2022-11-09,,,Female,Texas,10001,Clothing,Expired,
TID007357,CUST6910,PROD490,STORE25,5.0,40.29,20.0,2023-09-28,Credit Card,46.0,Male,Texas,33101,Furniture,Expired,2.0
TID007358,CUST7471,PROD520,STORE13,4.0,81.0,20.0,2023-07-01,Credit Card,,Male,Texas,90210,,,3.0
TID007359,CUST5958,PROD666,STORE34,,92.21,,2023-05-05,,,Male,California,10001,Electronics,Expired,1.0
TID007360,CUST2435,PROD149,STORE21,1.0,387.74,5.0,2023-02-21,Debit Card,,,Texas,33101,,Inactive,2.0
TID007361,CUST3049,PROD681,STORE93,,102.71,0.0,2023-12-08,Cash,32.0,,California,,,Inactive,
TID007362,CUST3213,PROD743,STORE78,,236.49,0.0,2023-12-17,Gift Card,,Female,,73301,Clothing,Inactive,5.0
TID007363,CUST1227,PROD632,STORE65,,87.85,10.0,2022-08-06,Gift Card,,Female,,,Furniture,,
TID007364,CUST4126,PROD884,STORE67,5.0,15.44,10.0,2022-06-12,Gift Card,48.0,Male,New York,,Clothing,Expired,4.0
TID007365,CUST2833,PROD360,STORE26,1.0,432.41,0.0,2022-05-22,Gift Card,29.0,Female,Florida,33101,,Inactive,
TID007366,CUST1260,PROD546,STORE12,4.0,268.52,20.0,2023-07-10,Cash,66.0,,New York,10001,,Expired,3.0
TID007367,CUST4083,PROD770,STORE71,5.0,353.95,10.0,2023-01-24,Credit Card,33.0,Female,Texas,73301,Furniture,,1.0
TID007368,CUST1439,PROD810,STORE55,4.0,146.98,15.0,2022-12-15,Gift Card,25.0,Female,,,Clothing,Inactive,
TID007369,CUST4428,PROD150,STORE84,2.0,476.81,20.0,2022-05-10,Gift Card,41.0,Female,,73301,Furniture,Active,
TID007370,CUST8882,PROD184,STORE23,1.0,247.05,0.0,2022-02-10,,30.0,Male,Texas,73301,Furniture,Inactive,4.0
TID007371,CUST3378,PROD923,STORE45,1.0,194.83,20.0,2022-11-12,Credit Card,27.0,Male,California,90210,,Expired,1.0
TID007372,CUST4961,PROD748,STORE45,4.0,403.4,15.0,2022-04-29,Credit Card,46.0,,Texas,10001,Furniture,Inactive,1.0
TID007373,CUST8139,PROD995,STORE57,4.0,320.81,,2022-09-06,Credit Card,,Male,New York,10001,Electronics,Expired,2.0
TID007374,CUST9824,PROD618,STORE63,1.0,410.03,,2023-10-21,Credit Card,39.0,Female,California,,Clothing,Active,1.0
TID007375,CUST4127,PROD134,STORE64,2.0,171.56,10.0,2023-07-08,Gift Card,37.0,,Florida,90210,Clothing,Active,2.0
TID007376,CUST2410,PROD381,STORE19,2.0,186.95,20.0,2023-05-26,Debit Card,33.0,Female,,,Clothing,Inactive,
TID007377,CUST5930,PROD108,STORE89,1.0,304.03,,2023-03-31,Gift Card,,Female,,10001,Groceries,Expired,
TID007378,CUST8592,PROD912,STORE62,3.0,399.93,10.0,2023-08-17,Debit Card,,Male,New York,73301,Electronics,Active,3.0
TID007379,CUST3427,PROD308,STORE61,4.0,147.68,15.0,2022-12-07,Debit Card,,Male,,73301,Clothing,,4.0
TID007380,CUST8765,PROD301,STORE68,,85.57,5.0,2022-02-21,Debit Card,53.0,Female,New York,90210,Electronics,Expired,3.0
TID007381,CUST7912,PROD407,STORE97,3.0,395.74,15.0,2022-09-13,Cash,19.0,Female,New York,33101,Furniture,Active,1.0
TID007382,CUST1357,PROD666,STORE58,5.0,250.61,0.0,2023-10-27,Cash,,Female,California,,Clothing,,4.0
TID007383,CUST2908,PROD105,STORE11,2.0,290.79,5.0,2022-01-09,,,Female,California,73301,,Active,4.0
TID007384,CUST3721,PROD173,STORE21,4.0,185.43,5.0,2022-11-28,Cash,,,Texas,90210,,,3.0
TID007385,CUST3497,PROD958,STORE52,3.0,299.71,5.0,2023-10-28,Cash,,Female,,33101,Groceries,Expired,3.0
TID007386,CUST8295,PROD974,STORE16,5.0,248.71,0.0,2022-05-01,Credit Card,25.0,,California,33101,Groceries,Active,1.0
TID007387,CUST8947,PROD441,STORE44,5.0,387.85,15.0,2022-01-25,Debit Card,,,Florida,,Groceries,Active,2.0
TID007388,CUST8724,PROD991,STORE40,5.0,448.83,20.0,2022-11-22,Cash,,Female,New York,10001,Electronics,,2.0
TID007389,CUST1321,PROD324,STORE44,1.0,374.97,5.0,2022-02-08,Debit Card,,Female,,10001,Groceries,Active,3.0
TID007390,CUST8364,PROD549,STORE10,,383.6,20.0,2023-08-28,,,,Texas,90210,Electronics,,4.0
TID007391,CUST4975,PROD865,STORE20,,381.7,0.0,2022-11-14,Debit Card,68.0,,New York,73301,Furniture,Active,4.0
TID007392,CUST4298,PROD347,STORE10,,128.88,,2023-12-04,Debit Card,,Male,New York,90210,,,2.0
TID007393,CUST5830,PROD483,STORE33,,57.65,20.0,2023-08-02,Cash,70.0,Male,Florida,90210,Electronics,Active,4.0
TID007394,CUST7418,PROD913,STORE60,,122.74,0.0,2023-05-10,,,,California,90210,,Expired,3.0
TID007395,CUST1834,PROD639,STORE93,1.0,17.2,15.0,2023-03-27,Gift Card,,Female,Texas,33101,Clothing,Active,1.0
TID007396,CUST6469,PROD508,STORE57,4.0,255.69,5.0,2022-06-08,Debit Card,,,Florida,73301,Furniture,,5.0
TID007397,CUST1129,PROD509,STORE53,,383.27,0.0,2023-01-19,Cash,,Male,Texas,33101,,,
TID007398,CUST2682,PROD864,STORE68,4.0,398.13,15.0,2022-11-07,Debit Card,,,California,73301,Furniture,,3.0
TID007399,CUST8074,PROD597,STORE58,3.0,222.14,5.0,2022-02-26,Credit Card,63.0,,California,33101,Clothing,,2.0
TID007400,CUST7810,PROD206,STORE98,5.0,31.28,,2022-05-27,,49.0,Female,California,33101,Clothing,Inactive,1.0
TID007401,CUST9121,PROD454,STORE48,,77.67,0.0,2023-08-27,,,Female,New York,10001,Clothing,Inactive,2.0
TID007402,CUST5764,PROD434,STORE69,1.0,171.21,0.0,2023-09-17,Credit Card,36.0,Female,New York,90210,,Inactive,3.0
TID007403,CUST1606,PROD367,STORE57,2.0,306.06,5.0,2023-07-06,Debit Card,,Female,Florida,,Electronics,Inactive,1.0
TID007404,CUST8987,PROD379,STORE63,4.0,59.23,15.0,2022-06-22,Gift Card,,Male,Florida,90210,Electronics,Active,2.0
TID007405,CUST7548,PROD526,STORE92,4.0,284.06,0.0,2023-09-24,Cash,,Female,,,,Inactive,3.0
TID007406,CUST8964,PROD116,STORE60,,383.55,5.0,2022-09-04,,41.0,,California,90210,Electronics,Expired,5.0
TID007407,CUST9410,PROD453,STORE56,2.0,254.93,10.0,2023-06-15,Credit Card,62.0,Male,Texas,90210,Furniture,Active,
TID007408,CUST8993,PROD350,STORE68,2.0,337.38,15.0,2023-12-02,Gift Card,21.0,Male,Florida,10001,Electronics,Inactive,5.0
TID007409,CUST4799,PROD699,STORE34,2.0,135.63,5.0,2022-06-24,,48.0,,Texas,,Clothing,Inactive,2.0
TID007410,CUST1994,PROD257,STORE27,1.0,427.04,,2022-09-08,Cash,,,California,10001,Groceries,Active,4.0
TID007411,CUST9655,PROD502,STORE85,5.0,452.42,10.0,2022-06-23,Cash,,Male,California,33101,Groceries,Expired,5.0
TID007412,CUST1311,PROD141,STORE92,4.0,418.72,5.0,2022-02-08,Debit Card,,,New York,90210,Groceries,,3.0
TID007413,CUST7914,PROD729,STORE71,1.0,438.73,20.0,2022-10-20,Credit Card,54.0,Female,New York,10001,Groceries,Expired,3.0
TID007414,CUST6174,PROD547,STORE71,,338.48,10.0,2022-04-26,,54.0,,California,73301,Clothing,Active,4.0
TID007415,CUST2040,PROD596,STORE48,1.0,292.39,10.0,2022-10-17,Cash,,,Florida,,Furniture,Inactive,4.0
TID007416,CUST5388,PROD976,STORE20,2.0,422.71,5.0,2022-12-16,Gift Card,,Female,,90210,Groceries,,
TID007417,CUST7834,PROD373,STORE17,1.0,202.64,15.0,2023-09-16,Gift Card,,Female,Florida,73301,Electronics,Active,5.0
TID007418,CUST8755,PROD865,STORE53,2.0,351.77,15.0,2022-04-11,Gift Card,,,New York,33101,Furniture,,4.0
TID007419,CUST2915,PROD944,STORE10,1.0,337.4,10.0,2022-01-23,Cash,,,California,,,Inactive,3.0
TID007420,CUST9106,PROD512,STORE65,,482.64,5.0,2022-05-21,,53.0,Male,,10001,Groceries,Expired,3.0
TID007421,CUST6681,PROD748,STORE76,,203.97,,2023-04-05,Debit Card,36.0,Female,,73301,Clothing,Active,2.0
TID007422,CUST8345,PROD817,STORE51,3.0,210.25,0.0,2022-09-27,,24.0,Female,New York,90210,Electronics,Inactive,5.0
TID007423,CUST8147,PROD241,STORE88,1.0,96.1,10.0,2023-07-06,Credit Card,,,California,,,Inactive,5.0
TID007424,CUST1340,PROD607,STORE12,5.0,18.89,0.0,2023-10-08,Gift Card,,Female,New York,90210,Electronics,,2.0
TID007425,CUST3643,PROD239,STORE29,4.0,216.1,0.0,2023-11-25,,44.0,Female,,73301,Clothing,Expired,1.0
TID007426,CUST5718,PROD149,STORE40,2.0,75.08,5.0,2023-09-26,Debit Card,,Female,Texas,33101,,Active,4.0
TID007427,CUST4149,PROD744,STORE41,5.0,400.5,15.0,2023-05-10,,30.0,Female,California,33101,Electronics,,1.0
TID007428,CUST8688,PROD440,STORE16,5.0,159.74,20.0,2023-01-13,Gift Card,54.0,,California,73301,Electronics,Expired,5.0
TID007429,CUST6633,PROD867,STORE88,3.0,497.77,0.0,2022-05-10,Gift Card,53.0,,New York,73301,,Inactive,4.0
TID007430,CUST8178,PROD311,STORE48,4.0,122.68,5.0,2022-11-13,Debit Card,35.0,Male,California,90210,Electronics,Active,3.0
TID007431,CUST4802,PROD504,STORE64,5.0,34.52,5.0,2022-08-03,Gift Card,,Female,California,,Groceries,Active,3.0
TID007432,CUST9317,PROD813,STORE99,2.0,207.04,0.0,2023-03-06,Cash,27.0,Female,Florida,,,,2.0
TID007433,CUST4599,PROD973,STORE33,3.0,426.81,,2022-04-08,Cash,33.0,Female,New York,,,,3.0
TID007434,CUST6556,PROD912,STORE25,5.0,74.69,15.0,2023-01-22,Debit Card,24.0,Male,California,10001,Furniture,Expired,4.0
TID007435,CUST8675,PROD406,STORE49,5.0,367.6,15.0,2023-09-20,Gift Card,,Male,,,Furniture,Inactive,2.0
TID007436,CUST3148,PROD739,STORE99,1.0,149.82,,2023-01-27,,69.0,,,,Furniture,Active,
TID007437,CUST5806,PROD687,STORE72,,263.26,20.0,2023-03-21,Debit Card,,Female,Florida,90210,Furniture,Active,
TID007438,CUST7395,PROD164,STORE91,3.0,170.0,10.0,2022-05-10,Debit Card,,Male,California,73301,Furniture,Active,5.0
TID007439,CUST7829,PROD209,STORE12,4.0,242.98,0.0,2023-06-30,Gift Card,,Male,California,73301,Clothing,Expired,5.0
TID007440,CUST6902,PROD713,STORE63,1.0,301.56,0.0,2023-09-26,Credit Card,56.0,,,90210,,,5.0
TID007441,CUST8738,PROD807,STORE22,,330.02,20.0,2022-01-27,,44.0,Female,New York,90210,,Active,1.0
TID007442,CUST3654,PROD256,STORE58,5.0,495.32,15.0,2023-02-22,Gift Card,,Male,New York,73301,Electronics,Active,1.0
TID007443,CUST4394,PROD827,STORE52,2.0,152.74,5.0,2023-09-01,Gift Card,,Female,New York,,Groceries,Active,4.0
TID007444,CUST5627,PROD643,STORE38,3.0,385.3,,2023-03-18,Debit Card,,Male,Florida,73301,Electronics,,
TID007445,CUST2412,PROD940,STORE69,,148.01,5.0,2023-05-30,Gift Card,,,Florida,73301,Groceries,Inactive,
TID007446,CUST8911,PROD457,STORE38,4.0,152.64,5.0,2022-08-25,Debit Card,,Female,New York,73301,Clothing,,3.0
TID007447,CUST3115,PROD518,STORE11,3.0,220.69,,2022-03-28,,,Female,Texas,,Clothing,,5.0
TID007448,CUST3839,PROD555,STORE51,1.0,339.52,20.0,2022-09-08,Gift Card,,Male,,,Furniture,,4.0
TID007449,CUST4268,PROD856,STORE36,,292.74,10.0,2022-01-28,Gift Card,29.0,Female,New York,90210,Furniture,,1.0
TID007450,CUST3561,PROD741,STORE47,4.0,163.24,0.0,2023-11-07,Gift Card,,Male,California,10001,Clothing,Inactive,2.0
TID007451,CUST9063,PROD799,STORE31,5.0,222.79,15.0,2023-08-22,Cash,,,Texas,33101,Electronics,,5.0
TID007452,CUST2653,PROD257,STORE79,,24.89,20.0,2023-08-12,Credit Card,59.0,,Florida,,,,5.0
TID007453,CUST7815,PROD922,STORE86,3.0,238.28,,2023-06-21,Cash,,Male,New York,,,Inactive,1.0
TID007454,CUST9089,PROD613,STORE10,2.0,406.81,,2023-03-29,Gift Card,,Male,Florida,90210,,Active,3.0
TID007455,CUST5975,PROD473,STORE72,3.0,139.51,20.0,2023-07-02,Gift Card,,,Florida,10001,Clothing,Active,3.0
TID007456,CUST4845,PROD855,STORE77,3.0,151.47,0.0,2023-03-01,Gift Card,55.0,Female,New York,73301,Furniture,Inactive,
TID007457,CUST4431,PROD143,STORE18,3.0,168.63,,2022-05-20,,,,Florida,90210,Electronics,Active,3.0
TID007458,CUST1770,PROD274,STORE91,1.0,233.48,0.0,2023-12-21,,,Female,California,73301,Furniture,Expired,
TID007459,CUST1297,PROD187,STORE63,,139.37,10.0,2023-04-02,,,Female,,73301,Electronics,Active,3.0
TID007460,CUST6878,PROD465,STORE29,4.0,65.49,5.0,2023-12-06,,,,,,Groceries,Inactive,3.0
TID007461,CUST5273,PROD428,STORE84,3.0,334.71,0.0,2023-09-03,Cash,,Male,Texas,10001,Groceries,Expired,3.0
TID007462,CUST6849,PROD839,STORE35,4.0,90.69,5.0,2022-05-13,Cash,,Female,New York,,,Expired,3.0
TID007463,CUST3598,PROD970,STORE17,4.0,82.68,,2022-06-11,Credit Card,26.0,,Florida,10001,Clothing,Active,3.0
TID007464,CUST3862,PROD903,STORE83,4.0,300.2,5.0,2022-03-06,Gift Card,,Male,Florida,10001,Clothing,Inactive,
TID007465,CUST9248,PROD764,STORE93,1.0,38.29,5.0,2022-07-15,Cash,48.0,Female,New York,33101,Furniture,Inactive,4.0
TID007466,CUST1523,PROD958,STORE58,5.0,274.59,20.0,2022-02-01,Cash,,Male,California,,Furniture,Active,2.0
TID007467,CUST2043,PROD772,STORE24,4.0,189.58,20.0,2022-03-16,Credit Card,52.0,,,73301,Furniture,Expired,2.0
TID007468,CUST6533,PROD322,STORE55,2.0,487.85,0.0,2023-04-29,,43.0,Female,New York,,,Inactive,3.0
TID007469,CUST8055,PROD670,STORE17,1.0,300.81,20.0,2022-07-01,Debit Card,64.0,Male,Florida,73301,Clothing,Active,
TID007470,CUST2867,PROD351,STORE71,2.0,469.21,20.0,2022-08-08,Cash,,Male,New York,10001,Clothing,Expired,
TID007471,CUST4714,PROD981,STORE24,2.0,259.87,5.0,2023-04-29,Gift Card,60.0,,Texas,73301,Clothing,Expired,
TID007472,CUST2977,PROD120,STORE16,2.0,42.02,15.0,2023-10-23,Credit Card,,,Texas,10001,Clothing,Expired,
TID007473,CUST4671,PROD789,STORE65,5.0,352.78,10.0,2022-08-30,Credit Card,69.0,Male,New York,,,Expired,1.0
TID007474,CUST8968,PROD609,STORE60,2.0,179.05,,2023-09-18,Debit Card,63.0,Female,,33101,Furniture,Active,
TID007475,CUST5224,PROD564,STORE25,5.0,415.5,5.0,2022-10-09,Debit Card,46.0,,California,90210,Electronics,Expired,3.0
TID007476,CUST6575,PROD448,STORE60,3.0,349.86,10.0,2022-08-22,Credit Card,21.0,Female,California,,Furniture,,1.0
TID007477,CUST6820,PROD995,STORE87,1.0,305.69,20.0,2022-10-24,,,Male,Texas,73301,Furniture,Expired,3.0
TID007478,CUST1764,PROD427,STORE16,1.0,158.48,5.0,2023-10-07,,63.0,,Texas,10001,Clothing,,1.0
TID007479,CUST5382,PROD662,STORE38,,35.46,15.0,2022-06-20,Gift Card,,,Florida,10001,,Expired,5.0
TID007480,CUST3476,PROD242,STORE65,5.0,264.49,5.0,2022-04-16,Debit Card,,Male,California,73301,,Active,4.0
TID007481,CUST9444,PROD191,STORE68,4.0,213.9,10.0,2022-06-19,,35.0,Male,California,10001,,Inactive,4.0
TID007482,CUST2706,PROD262,STORE17,4.0,284.31,10.0,2022-03-04,Credit Card,31.0,Female,Florida,90210,Groceries,Active,2.0
TID007483,CUST1826,PROD495,STORE52,1.0,406.45,,2023-03-13,,,Female,Texas,73301,Electronics,Inactive,
TID007484,CUST8173,PROD286,STORE83,1.0,235.25,20.0,2022-06-11,Debit Card,25.0,Female,California,90210,Groceries,,4.0
TID007485,CUST8489,PROD526,STORE17,2.0,279.44,15.0,2023-10-17,Gift Card,67.0,Male,Florida,,Electronics,,3.0
TID007486,CUST2817,PROD366,STORE44,2.0,471.26,5.0,2022-11-23,Debit Card,,,California,,Electronics,,4.0
TID007487,CUST2734,PROD322,STORE25,1.0,34.64,20.0,2022-12-26,,,Male,New York,90210,,Active,
TID007488,CUST2669,PROD721,STORE25,4.0,366.53,,2022-06-29,Gift Card,,,Florida,10001,Electronics,Expired,4.0
TID007489,CUST1687,PROD479,STORE68,3.0,337.53,20.0,2023-06-03,Gift Card,60.0,Female,New York,33101,Electronics,Inactive,4.0
TID007490,CUST9311,PROD507,STORE94,5.0,215.79,,2022-01-21,Cash,,Female,,73301,,Expired,2.0
TID007491,CUST2727,PROD589,STORE83,,386.98,,2022-04-17,Credit Card,,,,33101,Clothing,Active,4.0
TID007492,CUST3736,PROD756,STORE91,1.0,290.54,15.0,2023-07-17,Debit Card,31.0,Male,,,Clothing,,5.0
TID007493,CUST2934,PROD624,STORE97,5.0,264.93,15.0,2022-07-08,,,,Texas,10001,Clothing,Expired,2.0
TID007494,CUST4365,PROD373,STORE70,4.0,11.54,,2022-05-11,,24.0,Female,,33101,Groceries,Active,4.0
TID007495,CUST6925,PROD395,STORE66,2.0,358.29,0.0,2023-04-14,Debit Card,26.0,Female,Texas,73301,Furniture,Inactive,
TID007496,CUST3572,PROD866,STORE87,4.0,191.56,10.0,2022-03-25,Credit Card,,Male,New York,90210,Furniture,Active,4.0
TID007497,CUST5786,PROD504,STORE65,,251.43,15.0,2023-12-18,Cash,27.0,Male,Texas,73301,,Inactive,3.0
TID007498,CUST8233,PROD102,STORE96,4.0,259.56,10.0,2022-03-05,Cash,26.0,,Texas,10001,Furniture,Expired,2.0
TID007499,CUST9288,PROD556,STORE35,,84.64,0.0,2023-08-22,Debit Card,64.0,Male,Florida,10001,Groceries,Active,1.0
TID007500,CUST9165,PROD674,STORE23,1.0,288.71,0.0,2023-12-14,Debit Card,,Male,Florida,33101,Clothing,Expired,1.0
TID007501,CUST2626,PROD724,STORE86,,368.08,0.0,2022-01-24,Debit Card,,,California,33101,Electronics,,
TID007502,CUST3527,PROD895,STORE83,3.0,303.22,0.0,2022-11-20,,,Male,,,Groceries,Inactive,2.0
TID007503,CUST6959,PROD952,STORE46,,494.11,20.0,2022-12-12,Debit Card,54.0,Male,Texas,90210,Furniture,Active,2.0
TID007504,CUST6482,PROD122,STORE62,1.0,158.55,0.0,2023-12-21,,,Female,California,10001,Electronics,,
TID007505,CUST3257,PROD951,STORE66,,389.82,,2022-10-01,Cash,,,New York,73301,,Expired,
TID007506,CUST3014,PROD592,STORE14,1.0,252.39,5.0,2022-10-18,,,Male,New York,,Clothing,Expired,2.0
TID007507,CUST4307,PROD950,STORE82,5.0,452.3,10.0,2023-11-15,Debit Card,57.0,Female,California,,Groceries,Inactive,3.0
TID007508,CUST8194,PROD451,STORE89,2.0,227.59,15.0,2023-08-26,Cash,,Male,,,Electronics,Expired,4.0
TID007509,CUST7811,PROD184,STORE59,5.0,254.49,15.0,2022-05-05,Debit Card,,Female,Texas,90210,Groceries,,5.0
TID007510,CUST1107,PROD782,STORE96,5.0,231.35,,2022-09-30,Cash,22.0,,Florida,90210,Clothing,Active,5.0
TID007511,CUST5019,PROD900,STORE16,2.0,89.48,,2022-04-23,Cash,,Female,New York,90210,Furniture,Inactive,3.0
TID007512,CUST8760,PROD676,STORE80,,254.58,,2022-07-12,Credit Card,30.0,Male,New York,73301,,Expired,3.0
TID007513,CUST6592,PROD813,STORE69,1.0,36.52,5.0,2023-12-20,Cash,53.0,Female,New York,33101,Electronics,,2.0
TID007514,CUST5698,PROD683,STORE44,5.0,172.06,0.0,2023-05-01,Credit Card,,Female,,33101,Clothing,Expired,4.0
TID007515,CUST9274,PROD202,STORE88,1.0,161.55,10.0,2023-07-31,Debit Card,,,,,Groceries,Expired,1.0
TID007516,CUST3805,PROD721,STORE63,3.0,96.92,5.0,2023-06-15,Debit Card,,,Texas,90210,Clothing,Inactive,4.0
TID007517,CUST2396,PROD616,STORE18,3.0,320.47,10.0,2022-08-20,Gift Card,,Female,,73301,Groceries,Inactive,2.0
TID007518,CUST5358,PROD166,STORE29,,309.03,0.0,2023-04-14,Gift Card,66.0,Male,California,73301,Electronics,Expired,5.0
TID007519,CUST7101,PROD567,STORE29,5.0,120.87,20.0,2022-11-12,Debit Card,59.0,,California,73301,Groceries,Inactive,3.0
TID007520,CUST7799,PROD594,STORE87,1.0,247.28,5.0,2022-05-17,Credit Card,,Male,New York,10001,Groceries,Expired,5.0
TID007521,CUST6908,PROD483,STORE75,4.0,298.15,,2023-04-13,Gift Card,,,California,10001,Clothing,,5.0
TID007522,CUST5021,PROD479,STORE38,,161.24,20.0,2023-10-01,Gift Card,,,New York,,Groceries,Active,4.0
TID007523,CUST3483,PROD170,STORE12,4.0,455.47,5.0,2022-04-23,Gift Card,,Male,Florida,10001,Groceries,,4.0
TID007524,CUST9677,PROD256,STORE75,2.0,466.47,10.0,2022-12-03,Debit Card,48.0,,Florida,73301,Furniture,,4.0
TID007525,CUST7909,PROD686,STORE95,5.0,346.51,5.0,2022-08-15,Cash,,,Texas,90210,,Expired,3.0
TID007526,CUST4738,PROD793,STORE72,1.0,459.14,15.0,2022-08-14,Credit Card,35.0,Male,New York,10001,Groceries,Expired,1.0
TID007527,CUST3260,PROD804,STORE79,5.0,72.14,10.0,2022-11-24,Credit Card,,,,90210,Electronics,,2.0
TID007528,CUST8025,PROD383,STORE76,2.0,139.87,15.0,2022-09-09,Cash,,Female,California,73301,Clothing,Inactive,1.0
TID007529,CUST7773,PROD406,STORE49,1.0,21.9,0.0,2022-03-04,Credit Card,60.0,Female,Texas,,Clothing,Inactive,1.0
TID007530,CUST7706,PROD198,STORE70,3.0,205.4,15.0,2022-08-09,Debit Card,61.0,Female,,,Furniture,Active,3.0
TID007531,CUST8516,PROD912,STORE67,2.0,147.79,0.0,2022-08-09,Cash,,Female,,73301,Furniture,Active,
TID007532,CUST9456,PROD414,STORE82,1.0,417.09,,2022-09-25,Credit Card,,Female,Florida,,Electronics,Expired,2.0
TID007533,CUST6927,PROD718,STORE79,1.0,429.47,5.0,2023-09-17,Cash,42.0,,Texas,10001,,Expired,2.0
TID007534,CUST1487,PROD899,STORE75,5.0,375.53,20.0,2023-08-16,Cash,,Male,,90210,,,3.0
TID007535,CUST8251,PROD269,STORE74,3.0,249.7,15.0,2023-03-11,Debit Card,40.0,,Texas,10001,Electronics,Inactive,3.0
TID007536,CUST3385,PROD447,STORE29,5.0,313.91,,2023-03-23,Cash,,Male,,,Furniture,,2.0
TID007537,CUST1162,PROD310,STORE42,1.0,321.6,20.0,2022-01-18,Gift Card,,Female,California,,Clothing,Inactive,5.0
TID007538,CUST9476,PROD788,STORE37,3.0,369.6,,2023-12-28,Gift Card,25.0,Female,California,73301,Groceries,Expired,3.0
TID007539,CUST2140,PROD202,STORE68,2.0,347.0,15.0,2023-07-11,Gift Card,61.0,Male,,90210,,Inactive,3.0
TID007540,CUST2389,PROD539,STORE54,4.0,95.61,15.0,2023-05-14,Debit Card,30.0,Male,New York,73301,Electronics,,4.0
TID007541,CUST6542,PROD382,STORE89,2.0,287.95,5.0,2023-01-14,,26.0,,Florida,73301,Groceries,Active,
TID007542,CUST6157,PROD734,STORE61,1.0,255.72,15.0,2023-02-14,,42.0,Female,Texas,,,Inactive,4.0
TID007543,CUST7580,PROD654,STORE77,1.0,198.29,15.0,2023-02-03,,36.0,,New York,33101,,Expired,3.0
TID007544,CUST3692,PROD282,STORE60,5.0,262.07,0.0,2023-11-30,Cash,63.0,Male,Florida,10001,,Active,1.0
TID007545,CUST8111,PROD632,STORE78,4.0,184.44,10.0,2022-07-03,Cash,,Female,Florida,73301,Groceries,Inactive,3.0
TID007546,CUST2007,PROD877,STORE97,4.0,404.84,0.0,2022-12-09,Gift Card,51.0,Female,California,10001,Clothing,,5.0
TID007547,CUST7443,PROD789,STORE65,3.0,174.15,5.0,2022-12-26,Debit Card,,Male,Texas,33101,,,2.0
